what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.copy",1554080014890
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554080023872
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554081780761
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554081798263
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554081800552
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554081826293
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554081830186
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554082129402
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554082130288
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554082132927
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554082134195
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554082136775
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554082151588
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554082156152
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554082612472
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554082614512
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554082616515
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.copy",1554082624543
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554083157012
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554083173510
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554083179014
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554083184166
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554083187280
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554083188625
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554083221908
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554083225319
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554083279633
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554083279680
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554083343038
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554083384279
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554083385977
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554083545438
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554084017339
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554084018646
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554084026540
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554084257492
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554084281395
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554084836228
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554087829356
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554087832104
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554087834533
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554087842913
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554087843866
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554087845637
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554087868938
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554101573924
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554101589366
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554101592181
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554101605795
error,log,,,"Internal Error",1554101629319
activated,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1554101640996
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554101642354
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554101650751
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554101655073
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554101655222
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554101658237
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554101685596
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554101686332
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554101687715
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554101688553
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554101710270
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554101983596
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554101994178
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.400.v201201111717,"org.eclipse.wst.ws.service.policy.ui",1554101996510
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1554101996515
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1554101996573
started,bundle,org.eclipse.wst.ws,1.1.300.v201204181727,"org.eclipse.wst.ws",1554101996574
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554101998389
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.file.properties",1554102048908
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102048977
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102050278
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102092957
opened,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102148017
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102148092
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554102148258
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102162357
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102162455
closed,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102162488
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554102167979
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102189235
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102190510
closed,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102190519
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554102192746
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102209075
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.400.v201204261600,"org.eclipse.wst.jsdt.manipulation",1554102219879
started,bundle,org.eclipse.wst.jsdt.ui,1.1.401.v201401171657,"org.eclipse.wst.jsdt.ui",1554102220083
executed,command,org.eclipse.ltk.ui.refactoring,3.7.100.v20130605-1748,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1554102220374
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.delete",1554102220376
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102220441
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102222627
executed,command,org.eclipse.ltk.ui.refactoring,3.7.100.v20130605-1748,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1554102226269
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.delete",1554102226271
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102226338
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102231922
executed,command,org.eclipse.ltk.ui.refactoring,3.7.100.v20130605-1748,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1554102234586
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.delete",1554102234588
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102234667
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102242232
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554102242332
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102250107
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554102250234
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102253412
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554102253545
opened,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102263423
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1554102263498
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1554102263689
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1554102276033
